patch_id,base_sample_id,image_path,mask_path,patch_type,video_id,crop_x,crop_y,crop_size,out_size
normal_002803_normal_negative_116,normal_002803,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002803.jpg,,normal_negative,18,269,51,320,384
normal_002830_normal_negative_79,normal_002830,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002830.jpg,,normal_negative,19,138,212,384,384
normal_002838_normal_negative_113,normal_002838,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002838.jpg,,normal_negative,19,191,3,384,384
normal_002845_normal_negative_78,normal_002845,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002845.jpg,,normal_negative,19,127,140,384,384
normal_002876_normal_negative_16,normal_002876,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002876.jpg,,normal_negative,19,16,213,384,384
normal_002925_normal_negative_132,normal_002925,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\002925.jpg,,normal_negative,19,89,143,384,384
normal_003591_normal_negative_73,normal_003591,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003591.jpg,,normal_negative,22,138,73,384,384
normal_003593_normal_negative_137,normal_003593,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003593.jpg,,normal_negative,22,41,44,448,384
normal_003600_normal_negative_76,normal_003600,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003600.jpg,,normal_negative,22,120,125,448,384
normal_003601_normal_negative_100,normal_003601,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003601.jpg,,normal_negative,22,65,94,448,384
normal_003602_normal_negative_36,normal_003602,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003602.jpg,,normal_negative,22,165,83,384,384
normal_003605_normal_negative_94,normal_003605,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003605.jpg,,normal_negative,22,11,77,448,384
normal_003626_normal_negative_19,normal_003626,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003626.jpg,,normal_negative,22,99,229,384,384
normal_003631_normal_negative_138,normal_003631,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003631.jpg,,normal_negative,22,80,28,448,384
normal_003991_normal_negative_22,normal_003991,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003991.jpg,,normal_negative,25,40,181,320,384
normal_003994_normal_negative_07,normal_003994,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003994.jpg,,normal_negative,25,44,186,448,384
normal_004015_normal_negative_123,normal_004015,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004015.jpg,,normal_negative,25,69,227,384,384
normal_004018_normal_negative_90,normal_004018,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004018.jpg,,normal_negative,25,99,249,320,384
normal_004039_normal_negative_104,normal_004039,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004039.jpg,,normal_negative,25,84,83,448,384
normal_004046_normal_negative_66,normal_004046,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004046.jpg,,normal_negative,25,125,62,384,384
normal_004082_normal_negative_106,normal_004082,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004082.jpg,,normal_negative,25,246,69,384,384
normal_004087_normal_negative_91,normal_004087,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004087.jpg,,normal_negative,25,55,59,320,384
normal_004100_normal_negative_14,normal_004100,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004100.jpg,,normal_negative,25,185,229,320,384
normal_004101_normal_negative_21,normal_004101,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004101.jpg,,normal_negative,25,306,88,320,384
normal_004102_normal_negative_121,normal_004102,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004102.jpg,,normal_negative,25,188,20,320,384
normal_004203_normal_negative_32,normal_004203,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004203.jpg,,normal_negative,25,311,309,320,384
normal_004219_normal_negative_28,normal_004219,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004219.jpg,,normal_negative,25,45,38,448,384
normal_004756_normal_negative_30,normal_004756,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004756.jpg,,normal_negative,28,36,95,448,384
normal_004784_normal_negative_62,normal_004784,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004784.jpg,,normal_negative,28,245,189,384,384
normal_004898_normal_negative_06,normal_004898,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004898.jpg,,normal_negative,28,285,165,320,384
normal_004900_normal_negative_119,normal_004900,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004900.jpg,,normal_negative,28,124,14,384,384
normal_004932_normal_negative_77,normal_004932,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004932.jpg,,normal_negative,29,61,149,448,384
normal_004934_normal_negative_34,normal_004934,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004934.jpg,,normal_negative,29,206,110,384,384
normal_004954_normal_negative_75,normal_004954,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004954.jpg,,normal_negative,29,118,94,448,384
normal_004998_normal_negative_39,normal_004998,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004998.jpg,,normal_negative,29,42,233,320,384
normal_005009_normal_negative_85,normal_005009,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005009.jpg,,normal_negative,29,237,113,384,384
normal_005184_normal_negative_103,normal_005184,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005184.jpg,,normal_negative,30,232,9,384,384
normal_005197_normal_negative_135,normal_005197,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005197.jpg,,normal_negative,30,56,187,448,384
normal_005204_normal_negative_136,normal_005204,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005204.jpg,,normal_negative,30,169,36,384,384
normal_005205_normal_negative_102,normal_005205,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005205.jpg,,normal_negative,30,288,213,320,384
normal_005219_normal_negative_29,normal_005219,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005219.jpg,,normal_negative,30,90,72,320,384
normal_005246_normal_negative_89,normal_005246,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005246.jpg,,normal_negative,30,78,138,320,384
normal_005251_normal_negative_117,normal_005251,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005251.jpg,,normal_negative,30,244,77,384,384
normal_005253_normal_negative_43,normal_005253,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005253.jpg,,normal_negative,30,105,43,320,384
normal_005267_normal_negative_41,normal_005267,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005267.jpg,,normal_negative,30,220,95,384,384
normal_005274_normal_negative_10,normal_005274,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005274.jpg,,normal_negative,30,18,132,384,384
normal_005462_normal_negative_09,normal_005462,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005462.jpg,,normal_negative,30,177,182,320,384
normal_005478_normal_negative_131,normal_005478,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005478.jpg,,normal_negative,31,97,144,448,384
normal_005480_normal_negative_67,normal_005480,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005480.jpg,,normal_negative,31,69,55,448,384
normal_005496_normal_negative_110,normal_005496,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005496.jpg,,normal_negative,31,2,60,448,384
normal_005501_normal_negative_109,normal_005501,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005501.jpg,,normal_negative,31,23,41,320,384
normal_005511_normal_negative_134,normal_005511,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005511.jpg,,normal_negative,31,176,180,448,384
normal_005580_normal_negative_31,normal_005580,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005580.jpg,,normal_negative,31,31,194,320,384
normal_005726_normal_negative_47,normal_005726,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005726.jpg,,normal_negative,32,19,13,384,384
normal_005727_normal_negative_68,normal_005727,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005727.jpg,,normal_negative,32,101,35,448,384
normal_005796_normal_negative_69,normal_005796,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005796.jpg,,normal_negative,32,175,162,448,384
normal_005797_normal_negative_101,normal_005797,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005797.jpg,,normal_negative,32,149,137,384,384
normal_005818_normal_negative_56,normal_005818,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005818.jpg,,normal_negative,32,146,116,448,384
normal_005968_normal_negative_08,normal_005968,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005968.jpg,,normal_negative,32,25,122,448,384
normal_005970_normal_negative_20,normal_005970,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005970.jpg,,normal_negative,32,226,275,320,384
normal_006476_normal_negative_24,normal_006476,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006476.jpg,,normal_negative,35,163,235,320,384
normal_006484_normal_negative_81,normal_006484,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006484.jpg,,normal_negative,35,24,111,448,384
normal_006499_normal_negative_72,normal_006499,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006499.jpg,,normal_negative,35,45,98,448,384
normal_009633_normal_negative_05,normal_009633,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009633.jpg,,normal_negative,48,7,0,448,384
normal_009657_normal_negative_55,normal_009657,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009657.jpg,,normal_negative,48,213,149,320,384
normal_009681_normal_negative_37,normal_009681,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009681.jpg,,normal_negative,48,109,8,448,384
normal_009705_normal_negative_84,normal_009705,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009705.jpg,,normal_negative,48,248,228,384,384
normal_009713_normal_negative_93,normal_009713,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009713.jpg,,normal_negative,48,132,16,448,384
normal_009725_normal_negative_42,normal_009725,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009725.jpg,,normal_negative,48,55,145,384,384
normal_009743_normal_negative_133,normal_009743,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009743.jpg,,normal_negative,48,297,45,320,384
normal_009750_normal_negative_18,normal_009750,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009750.jpg,,normal_negative,48,166,86,448,384
normal_009769_normal_negative_51,normal_009769,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009769.jpg,,normal_negative,48,244,4,320,384
normal_009803_normal_negative_44,normal_009803,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009803.jpg,,normal_negative,48,223,306,320,384
normal_009843_normal_negative_86,normal_009843,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009843.jpg,,normal_negative,48,193,256,384,384
normal_009859_normal_negative_87,normal_009859,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009859.jpg,,normal_negative,48,112,9,384,384
normal_009880_normal_negative_105,normal_009880,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009880.jpg,,normal_negative,48,164,143,384,384
normal_009925_normal_negative_82,normal_009925,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\009925.jpg,,normal_negative,48,169,90,384,384
