sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_000352,000352.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000352.jpg,,,normal,False,normal_pool,6,6.mp4,352
normal_000353,000353.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000353.jpg,,,normal,False,normal_pool,6,6.mp4,353
normal_000354,000354.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000354.jpg,,,normal,False,normal_pool,6,6.mp4,354
normal_000355,000355.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000355.jpg,,,normal,False,normal_pool,6,6.mp4,355
normal_000356,000356.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000356.jpg,,,normal,False,normal_pool,6,6.mp4,356
normal_000357,000357.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000357.jpg,,,normal,False,normal_pool,6,6.mp4,357
normal_000358,000358.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000358.jpg,,,normal,False,normal_pool,6,6.mp4,358
normal_000359,000359.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000359.jpg,,,normal,False,normal_pool,6,6.mp4,359
normal_000360,000360.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000360.jpg,,,normal,False,normal_pool,6,6.mp4,360
normal_000361,000361.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000361.jpg,,,normal,False,normal_pool,6,6.mp4,361
normal_000362,000362.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000362.jpg,,,normal,False,normal_pool,6,6.mp4,362
normal_000363,000363.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000363.jpg,,,normal,False,normal_pool,6,6.mp4,363
normal_000364,000364.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000364.jpg,,,normal,False,normal_pool,6,6.mp4,364
normal_000365,000365.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000365.jpg,,,normal,False,normal_pool,6,6.mp4,365
normal_000366,000366.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000366.jpg,,,normal,False,normal_pool,6,6.mp4,366
normal_000367,000367.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000367.jpg,,,normal,False,normal_pool,6,6.mp4,367
normal_000368,000368.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000368.jpg,,,normal,False,normal_pool,6,6.mp4,368
normal_000369,000369.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000369.jpg,,,normal,False,normal_pool,6,6.mp4,369
normal_000370,000370.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000370.jpg,,,normal,False,normal_pool,6,6.mp4,370
normal_000371,000371.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000371.jpg,,,normal,False,normal_pool,6,6.mp4,371
normal_000372,000372.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000372.jpg,,,normal,False,normal_pool,6,6.mp4,372
normal_000373,000373.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000373.jpg,,,normal,False,normal_pool,6,6.mp4,373
normal_000374,000374.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000374.jpg,,,normal,False,normal_pool,6,6.mp4,374
normal_000375,000375.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000375.jpg,,,normal,False,normal_pool,6,6.mp4,375
normal_000376,000376.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000376.jpg,,,normal,False,normal_pool,6,6.mp4,376
normal_000377,000377.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000377.jpg,,,normal,False,normal_pool,6,6.mp4,377
normal_000378,000378.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000378.jpg,,,normal,False,normal_pool,6,6.mp4,378
normal_000379,000379.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000379.jpg,,,normal,False,normal_pool,6,6.mp4,379
normal_000529,000529.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000529.jpg,,,normal,False,normal_pool,6,6.mp4,529
normal_000530,000530.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000530.jpg,,,normal,False,normal_pool,6,6.mp4,530
normal_000531,000531.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000531.jpg,,,normal,False,normal_pool,6,6.mp4,531
normal_000532,000532.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000532.jpg,,,normal,False,normal_pool,6,6.mp4,532
normal_000533,000533.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000533.jpg,,,normal,False,normal_pool,6,6.mp4,533
normal_000534,000534.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000534.jpg,,,normal,False,normal_pool,6,6.mp4,534
normal_000587,000587.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000587.jpg,,,normal,False,normal_pool,6,6.mp4,587
normal_000588,000588.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000588.jpg,,,normal,False,normal_pool,6,6.mp4,588
normal_000626,000626.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000626.jpg,,,normal,False,normal_pool,7,7.mp4,626
normal_000627,000627.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000627.jpg,,,normal,False,normal_pool,7,7.mp4,627
normal_000628,000628.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000628.jpg,,,normal,False,normal_pool,7,7.mp4,628
normal_000629,000629.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000629.jpg,,,normal,False,normal_pool,7,7.mp4,629
normal_000630,000630.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000630.jpg,,,normal,False,normal_pool,7,7.mp4,630
normal_000631,000631.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000631.jpg,,,normal,False,normal_pool,7,7.mp4,631
normal_000632,000632.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000632.jpg,,,normal,False,normal_pool,7,7.mp4,632
normal_000633,000633.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000633.jpg,,,normal,False,normal_pool,7,7.mp4,633
normal_000634,000634.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000634.jpg,,,normal,False,normal_pool,7,7.mp4,634
normal_000635,000635.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000635.jpg,,,normal,False,normal_pool,7,7.mp4,635
normal_000636,000636.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000636.jpg,,,normal,False,normal_pool,7,7.mp4,636
normal_000637,000637.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000637.jpg,,,normal,False,normal_pool,7,7.mp4,637
normal_000638,000638.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000638.jpg,,,normal,False,normal_pool,7,7.mp4,638
normal_000639,000639.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000639.jpg,,,normal,False,normal_pool,7,7.mp4,639
normal_000640,000640.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000640.jpg,,,normal,False,normal_pool,7,7.mp4,640
normal_000641,000641.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000641.jpg,,,normal,False,normal_pool,7,7.mp4,641
normal_000642,000642.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000642.jpg,,,normal,False,normal_pool,7,7.mp4,642
normal_000643,000643.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000643.jpg,,,normal,False,normal_pool,7,7.mp4,643
normal_000644,000644.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000644.jpg,,,normal,False,normal_pool,7,7.mp4,644
normal_000645,000645.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000645.jpg,,,normal,False,normal_pool,7,7.mp4,645
normal_000646,000646.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000646.jpg,,,normal,False,normal_pool,7,7.mp4,646
normal_000647,000647.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000647.jpg,,,normal,False,normal_pool,7,7.mp4,647
normal_000648,000648.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000648.jpg,,,normal,False,normal_pool,7,7.mp4,648
normal_000649,000649.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000649.jpg,,,normal,False,normal_pool,7,7.mp4,649
normal_000650,000650.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000650.jpg,,,normal,False,normal_pool,7,7.mp4,650
normal_000651,000651.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000651.jpg,,,normal,False,normal_pool,7,7.mp4,651
normal_000652,000652.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000652.jpg,,,normal,False,normal_pool,7,7.mp4,652
normal_000653,000653.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000653.jpg,,,normal,False,normal_pool,7,7.mp4,653
normal_000654,000654.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000654.jpg,,,normal,False,normal_pool,7,7.mp4,654
normal_000655,000655.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000655.jpg,,,normal,False,normal_pool,7,7.mp4,655
normal_000656,000656.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000656.jpg,,,normal,False,normal_pool,7,7.mp4,656
normal_000657,000657.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000657.jpg,,,normal,False,normal_pool,7,7.mp4,657
normal_000658,000658.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000658.jpg,,,normal,False,normal_pool,7,7.mp4,658
normal_000659,000659.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000659.jpg,,,normal,False,normal_pool,7,7.mp4,659
normal_000660,000660.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000660.jpg,,,normal,False,normal_pool,7,7.mp4,660
normal_000661,000661.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000661.jpg,,,normal,False,normal_pool,7,7.mp4,661
normal_000662,000662.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000662.jpg,,,normal,False,normal_pool,7,7.mp4,662
normal_000663,000663.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000663.jpg,,,normal,False,normal_pool,7,7.mp4,663
normal_000664,000664.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000664.jpg,,,normal,False,normal_pool,7,7.mp4,664
normal_000665,000665.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000665.jpg,,,normal,False,normal_pool,7,7.mp4,665
normal_000666,000666.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000666.jpg,,,normal,False,normal_pool,7,7.mp4,666
normal_000667,000667.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000667.jpg,,,normal,False,normal_pool,7,7.mp4,667
normal_000668,000668.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000668.jpg,,,normal,False,normal_pool,7,7.mp4,668
normal_000669,000669.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000669.jpg,,,normal,False,normal_pool,7,7.mp4,669
normal_000670,000670.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000670.jpg,,,normal,False,normal_pool,7,7.mp4,670
normal_000671,000671.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000671.jpg,,,normal,False,normal_pool,7,7.mp4,671
normal_000672,000672.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000672.jpg,,,normal,False,normal_pool,7,7.mp4,672
normal_000673,000673.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000673.jpg,,,normal,False,normal_pool,7,7.mp4,673
normal_000674,000674.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000674.jpg,,,normal,False,normal_pool,7,7.mp4,674
normal_000675,000675.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000675.jpg,,,normal,False,normal_pool,7,7.mp4,675
normal_000676,000676.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000676.jpg,,,normal,False,normal_pool,7,7.mp4,676
normal_000677,000677.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000677.jpg,,,normal,False,normal_pool,7,7.mp4,677
normal_000678,000678.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000678.jpg,,,normal,False,normal_pool,7,7.mp4,678
normal_000679,000679.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000679.jpg,,,normal,False,normal_pool,7,7.mp4,679
normal_000680,000680.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000680.jpg,,,normal,False,normal_pool,7,7.mp4,680
normal_000681,000681.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000681.jpg,,,normal,False,normal_pool,7,7.mp4,681
normal_000682,000682.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000682.jpg,,,normal,False,normal_pool,7,7.mp4,682
normal_000683,000683.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000683.jpg,,,normal,False,normal_pool,7,7.mp4,683
normal_000684,000684.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000684.jpg,,,normal,False,normal_pool,7,7.mp4,684
normal_000685,000685.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000685.jpg,,,normal,False,normal_pool,7,7.mp4,685
normal_000686,000686.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000686.jpg,,,normal,False,normal_pool,7,7.mp4,686
normal_000687,000687.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000687.jpg,,,normal,False,normal_pool,7,7.mp4,687
normal_000688,000688.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000688.jpg,,,normal,False,normal_pool,7,7.mp4,688
normal_000689,000689.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000689.jpg,,,normal,False,normal_pool,7,7.mp4,689
normal_000690,000690.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000690.jpg,,,normal,False,normal_pool,7,7.mp4,690
normal_000691,000691.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000691.jpg,,,normal,False,normal_pool,7,7.mp4,691
normal_000692,000692.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000692.jpg,,,normal,False,normal_pool,7,7.mp4,692
normal_000693,000693.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000693.jpg,,,normal,False,normal_pool,7,7.mp4,693
normal_000694,000694.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000694.jpg,,,normal,False,normal_pool,7,7.mp4,694
normal_000695,000695.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000695.jpg,,,normal,False,normal_pool,7,7.mp4,695
normal_000696,000696.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000696.jpg,,,normal,False,normal_pool,7,7.mp4,696
normal_000697,000697.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000697.jpg,,,normal,False,normal_pool,7,7.mp4,697
normal_000698,000698.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000698.jpg,,,normal,False,normal_pool,7,7.mp4,698
normal_000699,000699.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000699.jpg,,,normal,False,normal_pool,7,7.mp4,699
normal_000700,000700.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000700.jpg,,,normal,False,normal_pool,7,7.mp4,700
normal_000701,000701.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000701.jpg,,,normal,False,normal_pool,7,7.mp4,701
normal_000702,000702.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000702.jpg,,,normal,False,normal_pool,7,7.mp4,702
normal_000703,000703.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\000703.jpg,,,normal,False,normal_pool,7,7.mp4,703
